,YearsCodePro,PreviousSalary,ComputerSkills,YearsCodeBeforePro,LabelEmploymentStatus
54493,7,178000.0,15,9,1
54494,2,53825.0,7,6,0
54495,10,59172.0,29,3,1
54496,13,36072.0,21,12,1
54497,8,39888.0,9,2,1
54498,9,148000.0,26,4,1
54500,14,55195.0,4,3,0
54501,10,145000.0,14,6,1
54502,20,72518.0,13,6,0
54503,4,28374.0,10,4,0
54504,6,110000.0,12,10,0
54505,4,24924.0,21,6,1
54506,1,12897.0,7,1,1
54507,6,100000.0,10,7,0
54508,9,85315.0,26,7,1
54509,15,166000.0,15,5,1
54510,26,74651.0,25,2,1
54511,2,29916.0,5,2,0
54512,9,156168.0,17,5,0
54513,13,159000.0,16,2,0
54514,8,117132.0,11,12,1
54515,19,85315.0,7,2,0
54516,11,46596.0,26,2,1
54517,8,50952.0,11,7,0
54518,5,34248.0,21,5,1
54519,4,33852.0,30,3,1
54520,4,79983.0,8,4,0
54521,10,90000.0,6,2,0
54522,8,132000.0,28,6,1
54524,10,126000.0,16,8,1
54525,12,53322.0,12,8,0
54526,5,31656.0,2,9,0
54527,10,43620.0,8,5,0
54528,0,18696.0,17,5,1
54529,3,35832.0,24,4,1
54530,2,74651.0,24,3,1
54531,19,56833.0,11,5,1
54532,16,150000.0,13,4,0
54533,3,85000.0,7,3,0
54534,6,80000.0,12,6,1
54535,3,47712.0,5,3,0
54538,4,10000.0,8,5,0
54539,6,7476.0,19,6,1
54540,9,37392.0,17,3,1
54541,28,202000.0,16,9,1
54542,11,155000.0,17,4,1
54543,11,175000.0,11,4,1
54544,15,130000.0,15,4,1
54545,3,81988.0,5,2,0
54546,24,170630.0,6,3,0
54547,7,132000.0,26,3,1
54548,17,78084.0,13,7,0
54549,0,12240.0,5,3,0
54550,5,42294.0,18,3,1
54551,11,200000.0,23,2,1
54552,13,136000.0,24,7,1
54553,7,57000.0,9,2,1
54554,3,63984.0,16,3,1
54555,3,13524.0,9,2,0
54556,2,115000.0,14,4,0
54557,1,8383.0,20,5,0
54558,10,78084.0,8,4,0
54559,16,15144.0,10,3,1
54560,15,105000.0,4,2,0
54561,4,27084.0,22,4,1
54562,8,150408.0,13,5,1
54563,3,66372.0,15,5,1
54564,1,8232.0,8,1,0
54565,13,29916.0,20,9,1
54566,15,114300.0,12,5,1
54567,9,85000.0,20,3,1
54568,19,100000.0,4,5,0
54569,16,200000.0,20,4,1
54570,7,190000.0,18,4,1
54571,2,55000.0,12,6,1
54572,40,63448.0,11,6,0
54574,6,21192.0,22,4,1
54575,20,157000.0,18,2,1
54576,13,20784.0,10,7,0
54577,5,45600.0,16,1,1
54578,3,4668.0,7,2,1
54579,10,190000.0,12,8,0
54580,5,75000.0,22,3,1
54581,8,140000.0,20,3,1
54582,21,127968.0,27,4,1
54583,1,86079.0,16,5,1
54584,7,180000.0,14,1,0
54585,27,130000.0,4,11,0
54586,14,19572.0,2,3,0
54587,11,154633.0,14,5,1
54588,30,144787.0,8,5,0
54589,0,42972.0,11,8,0
54590,13,51933.0,12,2,0
54591,0,72594.0,15,2,0
54592,4,100000.0,1,10,0
54593,10,80000.0,20,2,0
54594,8,4620.0,11,6,1
54595,5,60000.0,8,3,0
54597,9,109318.0,23,4,1
54598,8,44796.0,22,9,1
54600,16,195000.0,26,4,1
54602,9,123888.0,21,9,1
54603,20,160000.0,18,3,0
54605,10,240.0,23,1,1
54606,7,12468.0,7,5,0
54607,22,130000.0,8,3,1
54611,8,70935.0,21,2,1
54613,1,5700.0,20,3,1
54614,2,60000.0,13,5,0
54615,6,44790.0,8,4,1
54616,13,98112.0,6,5,1
54617,6,61853.0,8,5,0
54618,2,57588.0,12,5,1
54619,6,24312.0,11,2,0
54620,5,38388.0,5,12,0
54621,6,104511.0,9,8,0
54623,10,137652.0,10,5,0
54624,3,43767.0,15,5,1
54625,1,60000.0,10,1,1
54626,0,60000.0,24,7,1
54627,8,120000.0,15,4,1
54628,7,30948.0,16,3,1
54630,32,160000.0,12,5,0
54631,8,109000.0,18,4,1
54632,15,101509.0,17,1,1
54633,2,27756.0,6,1,0
54634,12,48240.0,10,7,1
54635,5,90000.0,2,8,0
54636,1,93000.0,29,9,1
54639,7,36360.0,11,3,1
54641,1,12072.0,21,2,0
54642,21,148360.0,8,6,0
54645,2,130000.0,24,4,1
54646,2,84697.0,15,2,1
54647,3,168.0,13,1,1
54648,4,63984.0,20,6,0
54649,11,77779.0,7,9,1
54650,0,55000.0,8,4,1
54651,8,181294.0,10,2,1
54652,20,101312.0,20,4,1
54653,9,58272.0,20,4,1
54654,3,7200.0,8,1,0
54655,8,100000.0,23,4,1
54656,6,24924.0,20,4,1
54657,7,74127.0,14,3,0
54658,20,63986.0,17,2,1
54659,16,120000.0,12,3,0
54660,10,14952.0,19,3,1
54662,10,139000.0,13,2,1
54663,5,19512.0,21,6,1
54664,6,66950.0,17,7,1
54666,12,37524.0,17,5,1
54667,27,205000.0,17,14,1
54670,9,20636.0,3,4,0
54671,5,15864.0,19,6,1
54672,5,66372.0,15,3,1
54674,8,125000.0,5,1,0
54675,3,65000.0,10,3,0
54676,4,33060.0,7,2,0
54677,4,180000.0,22,4,1
54678,5,100440.0,17,2,1
54679,3,58654.0,6,8,0
54680,2,31992.0,15,4,1
54681,9,140000.0,9,6,0
54682,10,27852.0,8,3,0
54683,5,7476.0,8,3,0
54684,2,55000.0,9,2,1
54685,10,52464.0,21,3,1
54687,12,58872.0,4,5,0
54689,8,44796.0,19,6,1
54691,0,37692.0,18,1,1
54692,13,66119.0,5,4,0
54695,10,79983.0,8,4,0
54696,9,93516.0,17,5,1
54697,19,65676.0,4,2,0
54699,2,40000.0,19,1,1
54700,6,100000.0,22,4,1
54701,5,48900.0,19,7,1
54702,12,129233.0,8,9,0
54703,2,19516.0,9,5,0
54704,37,170000.0,15,4,1
54705,3,40525.0,30,3,1
54706,0,15360.0,14,2,1
54707,9,31993.0,24,5,1
54708,3,125000.0,18,3,1
54709,4,88500.0,6,4,0
54710,6,90000.0,14,2,1
54711,7,160000.0,10,13,0
54712,31,38388.0,10,4,1
54713,3,71000.0,7,3,1
54714,8,51192.0,5,4,0
54715,1,23215.0,15,2,1
54716,6,159966.0,15,2,0
54717,2,10000.0,15,1,1
54718,18,100000.0,17,2,1
54719,4,21756.0,4,11,0
54720,1,26661.0,13,5,0
54722,11,61824.0,18,15,1
54723,22,76783.0,18,3,1
54724,14,74864.0,17,4,1
54725,2,28794.0,10,2,1
54727,0,12420.0,7,3,0
54728,4,30000.0,22,4,1
54730,3,12708.0,6,4,0
54732,19,105000.0,15,11,1
54735,25,55500.0,30,8,1
54736,1,72000.0,12,5,1
54737,10,1464.0,7,10,1
54739,0,11052.0,16,1,1
54740,3,5685.0,8,9,0
54741,17,156168.0,5,9,0
54742,3,145000.0,6,4,0
54743,6,130000.0,11,24,1
54744,6,142000.0,27,2,0
54745,7,105000.0,13,1,1
54746,20,24924.0,14,3,1
54748,4,100000.0,9,4,0
54749,18,60588.0,31,4,1
54750,4,13716.0,10,6,0
54752,2,16300.0,17,5,1
54753,16,101509.0,12,14,1
54754,9,87500.0,10,3,0
54755,17,153700.0,5,9,0
54756,12,85000.0,11,5,1
54757,10,105000.0,19,5,1
54760,14,124000.0,30,2,1
54761,4,39264.0,19,2,1
54762,7,135000.0,29,9,1
54763,7,26172.0,4,3,0
54764,6,46250.0,15,4,1
54765,9,172000.0,4,3,0
54766,3,100000.0,13,4,0
54767,6,74808.0,8,6,0
54768,6,180000.0,11,14,0
54770,3,100000.0,17,5,1
54771,5,170000.0,19,3,1
54772,3,9576.0,14,1,1
54773,10,160000.0,19,5,1
54774,6,160000.0,14,1,0
54777,5,85893.0,11,1,1
54778,3,50755.0,32,2,1
54779,10,67186.0,20,8,1
54780,21,46.0,19,2,1
54781,17,175962.0,28,5,1
54782,21,50256.0,16,1,1
54783,3,65000.0,22,3,1
54784,4,11731.0,34,3,1
54785,5,106644.0,11,2,0
54786,24,194621.0,12,2,0
54787,5,62467.0,25,3,1
54788,13,115000.0,22,1,1
54789,9,190000.0,8,11,0
54791,3,36144.0,9,5,1
54792,7,100000.0,13,2,1
54793,12,40608.0,7,2,1
54794,18,175000.0,10,3,0
54795,7,80000.0,13,6,1
54797,10,63986.0,20,10,0
54798,7,44400.0,3,8,0
54799,4,16152.0,13,8,1
54800,2,75384.0,3,1,0
54801,17,66372.0,20,5,1
54802,18,89580.0,10,4,1
54803,31,172522.0,9,5,0
54805,21,85315.0,25,11,1
54806,6,122640.0,18,9,1
54807,14,120000.0,14,2,0
54808,2,105000.0,16,4,1
54809,2,36600.0,11,6,0
54810,2,5784.0,10,1,0
54811,4,117700.0,11,3,0
54812,6,165000.0,26,1,1
54813,12,41591.0,15,5,1
54814,8,148000.0,6,3,0
54815,10,36000.0,4,23,0
54816,15,129850.0,2,8,0
54817,5,22692.0,19,5,1
54820,20,106644.0,8,6,1
54821,18,50108.0,5,5,0
54822,6,12544.0,18,6,1
54823,17,135000.0,6,15,0
54824,11,72000.0,9,7,0
54825,16,170000.0,21,9,1
54826,0,3612.0,17,3,0
54827,1,104000.0,15,1,1
54829,25,177729.0,11,15,1
54830,24,200000.0,12,5,1
54831,2,40308.0,21,5,1
54832,8,200000.0,14,2,0
54834,12,62387.0,5,10,0
54835,12,50256.0,7,13,1
54836,22,110000.0,20,8,1
54837,4,130000.0,6,5,0
54838,9,44796.0,16,4,1
54839,4,36596.0,33,5,1
54840,2,62467.0,12,5,0
54841,8,175104.0,18,4,1
54842,2,21684.0,5,2,1
54843,15,200000.0,9,5,1
54844,10,163977.0,24,10,1
54845,22,180000.0,10,4,1
54846,10,8040.0,14,5,0
54847,13,45300.0,15,1,1
54848,0,4212.0,9,6,0
54849,11,13584.0,10,4,0
54850,17,88464.0,8,5,0
54851,14,211000.0,16,4,1
54853,5,92700.0,10,5,1
54854,14,77085.0,8,3,1
54855,6,125000.0,30,24,1
54856,13,200000.0,13,10,1
54857,15,70380.0,17,7,1
54858,27,200000.0,24,7,1
54859,4,160000.0,5,14,0
54860,9,83093.0,8,2,0
54861,2,9636.0,16,3,1
54862,9,142113.0,18,5,1
54863,17,165000.0,18,9,1
54864,2,69480.0,7,6,0
54865,5,76387.0,20,5,1
54866,10,39648.0,21,4,1
54867,28,60000.0,3,7,0
54868,12,70276.0,6,3,0
54869,5,60000.0,20,2,1
54870,35,155000.0,21,5,1
54871,0,86000.0,11,6,1
54872,5,149301.0,13,6,1
54874,11,180000.0,16,1,1
54875,8,24108.0,23,3,1
54876,0,76788.0,39,4,1
54877,8,128839.0,23,11,1
54878,23,130000.0,10,2,1
54881,27,169851.0,16,13,1
54882,2,32167.0,13,5,0
54883,1,58563.0,24,3,1
54884,12,51960.0,21,4,1
54885,25,85435.0,13,14,1
54886,1,51663.0,15,7,1
54887,4,64333.0,20,1,1
54889,12,49824.0,9,5,0
54893,8,219390.0,9,3,0
54894,7,101509.0,16,5,0
54897,3,70771.0,8,7,0
54898,2,84925.0,26,9,1
54899,10,67217.0,4,4,0
54900,0,55732.0,7,2,1
54901,4,70771.0,11,2,0
54902,15,84925.0,19,4,1
54904,2,45230.0,11,1,1
54905,12,113234.0,18,8,1
54906,15,159250.0,18,2,1
54907,4,25728.0,10,2,0
54908,2,22440.0,39,3,1
54909,12,156330.0,10,3,1
54910,30,110000.0,7,10,1
54911,15,84925.0,12,3,0
54912,15,175524.0,15,20,1
54913,5,185000.0,20,4,1
54915,26,200000.0,4,8,0
54916,24,77200.0,10,6,0
54917,20,31200.0,4,4,0
54918,33,70771.0,6,7,0
54919,39,176950.0,19,6,1
54921,1,53078.0,24,5,1
54922,19,84925.0,9,6,0
54923,5,18756.0,21,1,1
54925,6,79983.0,31,6,1
54928,7,145000.0,33,1,1
54929,12,56904.0,17,22,1
54930,3,5136.0,10,4,0
54931,11,24924.0,10,5,0
54932,15,102933.0,8,13,1
54933,4,156000.0,20,4,1
54935,1,28850.0,6,3,1
54937,2,23748.0,7,5,0
54938,13,92002.0,12,9,0
54940,8,116772.0,12,1,1
54941,1,31300.0,18,2,1
54942,6,86341.0,10,9,0
54943,9,68.0,14,4,0
54944,13,104741.0,10,7,0
54945,0,41385.0,20,9,1
54946,8,110879.0,11,4,0
54947,10,99080.0,16,8,0
54949,21,70577.0,21,2,1
54950,11,220000.0,27,3,1
54952,8,127000.0,13,8,0
54953,14,94103.0,46,2,1
54954,11,99080.0,13,4,1
54955,23,94833.0,9,7,0
54956,17,160000.0,20,4,1
54957,5,80427.0,13,4,0
54960,12,101318.0,32,17,1
54961,13,84925.0,8,14,0
54965,0,115000.0,9,4,0
54966,4,47052.0,17,1,1
54967,3,37584.0,8,1,0
54968,0,55408.0,9,5,0
54969,25,117126.0,15,12,1
54970,19,155696.0,8,3,1
54971,2,87000.0,11,1,0
54972,20,175000.0,11,8,1
54973,24,102933.0,28,4,1
54974,14,127388.0,33,4,1
54975,15,69804.0,29,7,1
54976,1,12000.0,11,3,1
54978,6,77200.0,4,4,0
54979,6,84000.0,21,4,1
54980,3,53078.0,28,2,1
54981,2,11904.0,10,1,0
54983,4,13668.0,16,6,1
54984,27,200000.0,8,13,0
54985,10,198159.0,26,8,1
54986,41,60307.0,10,5,1
54987,1,22968.0,17,13,1
54988,10,82920.0,10,4,1
54989,9,72568.0,7,1,0
54990,3,9264.0,12,3,1
54991,14,141542.0,18,7,1
54993,10,84000.0,18,2,1
54994,4,20484.0,14,3,1
54995,6,40000.0,35,4,1
54996,23,140000.0,19,13,0
54997,5,23124.0,16,4,1
54999,5,80784.0,12,15,1
55000,5,77141.0,21,4,1
55001,14,116772.0,22,6,1
55002,6,91764.0,13,12,1
55003,5,36036.0,8,2,1
55004,29,220000.0,30,11,1
55006,5,26184.0,9,4,0
55007,5,44000.0,8,1,0
55008,2,39768.0,7,2,0
55009,1,18024.0,8,1,0
55010,16,67066.0,14,5,1
55011,17,115000.0,12,5,1
55012,2,9336.0,17,8,1
55013,22,42463.0,9,3,1
55014,2,66372.0,18,3,1
55017,14,85315.0,12,2,1
55018,2,24200.0,14,4,1
55020,10,22968.0,11,5,0
55021,6,57084.0,13,4,1
55022,3,100700.0,7,5,0
55023,5,110000.0,12,5,1
55024,3,4104.0,13,3,1
55026,24,134465.0,2,2,0
55027,17,74310.0,2,13,0
55029,1,6384.0,4,1,0
55030,12,87284.0,17,4,1
55031,8,34908.0,5,3,0
55032,3,6144.0,25,1,1
55035,2,24.0,16,4,1
55038,5,19200.0,10,3,0
55039,3,170244.0,6,1,0
55040,3,85000.0,16,7,1
55043,2,4644.0,8,5,1
55045,6,22284.0,23,3,1
55047,5,70771.0,18,3,1
55048,2,5736.0,17,5,1
55050,4,210000.0,3,5,0
55051,0,10206.0,20,6,1
55052,3,8040.0,3,4,0
55053,8,200000.0,20,6,1
55055,2,37313.0,10,4,1
55056,25,193000.0,18,15,1
55057,2,13671.0,22,4,1
55059,1,43079.0,12,3,1
55060,3,10963.0,11,3,1
55061,25,102933.0,23,4,1
55063,7,180000.0,17,4,1
55064,1,37857.0,12,4,0
55065,3,25680.0,10,2,0
55066,15,160000.0,9,11,0
55067,0,3684.0,18,4,1
55068,2,14460.0,14,2,0
55070,23,138000.0,14,7,0
55071,19,27753.0,12,7,1
55073,2,63694.0,13,5,1
55074,15,27564.0,17,2,1
55075,1,56617.0,9,6,0
55076,10,200000.0,15,4,1
55077,2,16800.0,6,4,0
55078,18,102618.0,13,4,1
55079,5,63984.0,15,5,1
55080,0,42348.0,10,2,0
55081,0,36411.0,16,2,0
55082,4,40561.0,8,4,1
55083,1,12897.0,25,3,1
55084,2,36708.0,17,4,1
55085,1,11352.0,4,3,0
55086,25,49308.0,20,3,1
55087,20,52556.0,26,5,1
55089,7,15000.0,28,5,1
55090,1,3252.0,10,4,1
55091,15,142478.0,30,17,1
55092,20,141542.0,16,2,1
55093,5,9360.0,19,3,1
55094,7,102901.0,10,5,0
55097,0,2076.0,16,5,1
55098,2,6816.0,14,1,1
55099,2,14052.0,13,2,1
55100,6,9996.0,37,3,1
55101,5,14400.0,22,5,1
55102,7,62250.0,11,5,1
55104,2,39577.0,19,3,1
55105,0,600.0,16,2,1
55106,3,15477.0,15,6,1
55107,10,28374.0,10,10,0
55109,1,10318.0,21,4,1
55110,4,49956.0,3,1,0
55112,26,156168.0,13,10,0
55113,3,49404.0,12,1,0
55115,9,202.0,13,1,0
55116,1,16870.0,11,1,1
55117,2,2424.0,3,8,0
55118,6,16440.0,15,3,1
55119,1,6449.0,23,5,1
55120,0,6449.0,3,4,0
55121,30,176800.0,14,12,1
55122,1,7740.0,18,2,1
55123,3,21280.0,4,4,0
55126,2,85116.0,17,6,1
55127,4,27729.0,5,1,0
55128,3,12397.0,15,6,1
55129,3,34822.0,11,10,0
55130,1,23215.0,15,3,1
55131,2,8383.0,7,3,0
55132,1,6672.0,12,3,0
55133,4,12506.0,2,4,0
55135,2,19991.0,12,3,1
55136,1,5159.0,2,1,0
55137,0,32243.0,14,6,1
55138,0,4332.0,9,1,0
55139,1,17952.0,7,3,0
55140,2,3864.0,0,6,0
55142,13,85315.0,12,2,1
55143,2,9028.0,23,2,1
55144,5,16404.0,13,6,1
55145,1,5804.0,5,3,0
55146,3,3096.0,10,2,0
55147,3,33035.0,6,1,0
55148,4,70771.0,20,3,1
55149,0,49524.0,10,7,1
55150,2,30948.0,18,4,1
55151,0,6449.0,10,5,1
55152,4,87024.0,17,3,1
55153,2,114528.0,3,2,0
55154,2,140508.0,7,2,0
55155,0,19346.0,3,9,0
55156,3,2868.0,6,6,0
55159,6,34270.0,17,6,1
55160,4,83568.0,11,3,1
55161,8,3.0,22,4,1
55162,4,2004.0,18,2,1
55163,5,14858.0,16,6,1
55164,3,3799.0,14,1,0
55165,1,4987.0,3,4,0
55166,0,39042.0,9,4,0
55167,10,115000.0,19,5,1
55168,3,6024.0,12,3,0
55169,1,9286.0,2,4,0
55171,2,1800.0,12,1,1
55172,1,4020.0,6,4,0
55174,7,122000.0,17,1,1
55176,5,77383.0,7,6,0
55177,3,9673.0,11,4,1
55178,2,3096.0,7,4,1
55179,15,12384.0,10,1,1
55180,2,22570.0,6,2,1
55181,2,4836.0,19,2,1
55183,5,23220.0,4,1,0
55184,8,85315.0,18,7,0
55185,3,74462.0,12,4,1
55186,6,24505.0,9,6,0
55187,4,6888.0,13,4,1
55189,2,16195.0,6,1,1
55190,3,38692.0,17,1,1
55194,5,5.0,7,1,0
55195,15,41271.0,12,3,1
55197,12,43131.0,11,3,0
55198,12,30953.0,4,6,0
55199,2,4956.0,15,6,1
55200,3,5988.0,9,2,0
55201,8,85104.0,7,2,0
55202,6,3336.0,12,1,1
55203,8,11004.0,23,2,1
55204,2,5400.0,16,2,1
55205,2,2328.0,49,3,1
55207,7,29856.0,15,4,1
55208,0,972.0,28,3,1
55210,3,7740.0,26,4,1
55211,3,18000.0,31,2,1
55213,9,25794.0,9,4,1
55216,1,5481.0,13,3,0
55218,0,1860.0,14,1,1
55219,4,64486.0,11,2,0
55220,14,21036.0,6,3,1
55221,4,15477.0,8,6,0
55222,3,23220.0,7,2,0
55223,6,36828.0,17,2,0
55224,13,160000.0,9,7,0
55225,2,185724.0,32,1,1
55226,11,78487.0,21,1,1
55227,6,30953.0,18,4,1
55228,3,1164.0,12,6,1
55230,1,1860.0,9,4,0
55231,3,16536.0,18,2,1
55233,1,28496.0,16,4,1
55234,1,3263.0,6,1,1
55235,0,79983.0,4,7,0
55236,4,15477.0,11,3,0
55237,1,3855.0,10,2,1
55238,11,92002.0,11,3,1
55239,7,39981.0,4,4,0
55240,6,80000.0,3,3,0
55241,2,24.0,12,1,0
55242,7,79153.0,6,4,0
55243,4,42552.0,20,2,1
55244,4,24852.0,17,3,1
55245,1,900.0,11,2,1
55246,1,19346.0,13,3,0
55247,12,64486.0,13,8,0
55248,10,28332.0,17,5,1
55249,0,23412.0,8,3,1
55250,5,15168.0,35,2,1
55251,4,9288.0,63,3,1
55252,1,3288.0,9,1,1
55253,1,69648.0,10,4,0
55254,11,30953.0,11,6,0
55255,1,19346.0,14,2,1
55256,10,41591.0,17,1,1
55257,16,102372.0,13,12,0
55258,4,5988.0,14,2,1
55259,4,5988.0,14,4,1
55260,3,10356.0,6,3,0
55261,7,83832.0,15,4,0
55262,8,28374.0,7,4,0
55263,16,117629.0,19,9,1
55264,15,66516.0,20,5,1
55265,1,35192.0,12,6,1
55266,5,65772.0,13,3,1
55267,15,82340.0,4,6,0
55268,20,76788.0,13,7,0
55269,16,87448.0,20,8,1
55270,2,4668.0,21,3,1
55271,3,4644.0,10,2,0
55272,9,18000.0,13,1,1
55273,2,4308.0,13,3,0
55274,14,32243.0,9,1,1
55275,15,200000.0,17,3,1
55276,2,3288.0,9,1,1
55277,12,99080.0,24,3,1
55278,22,83184.0,6,4,0
55280,4,28728.0,3,6,0
55281,16,57588.0,17,4,1
55282,1,7512.0,15,1,0
55283,8,19572.0,4,2,0
55284,13,63986.0,5,3,0
55285,9,15477.0,13,3,1
55286,2,40696.0,9,1,1
55287,5,92472.0,4,1,0
55288,7,58512.0,11,3,1
55289,7,76992.0,16,3,1
55290,5,33533.0,1,5,0
55291,9,67186.0,15,6,1
55293,15,47988.0,7,5,1
55295,1,12384.0,11,3,0
55296,5,46430.0,11,6,1
55297,15,44148.0,38,7,1
55298,6,59745.0,15,1,1
55299,10,91392.0,26,11,1
55300,2,42657.0,31,3,1
55301,11,155129.0,5,7,0
55302,0,40525.0,13,9,0
55303,9,51192.0,12,6,1
55304,6,45140.0,11,9,0
55305,2,41628.0,26,4,1
55306,2,51192.0,2,8,0
55307,6,64008.0,18,5,1
55308,14,42657.0,8,6,0
55309,8,31620.0,11,2,1
55310,5,30060.0,12,4,1
55312,11,72072.0,13,2,1
55313,1,59366.0,23,6,1
55315,2,10318.0,21,2,1
55316,9,139644.0,6,2,0
55317,12,42657.0,9,8,0
55321,3,1944.0,9,9,0
55322,5,22836.0,8,2,0
55323,27,38692.0,19,3,1
55324,17,63986.0,19,7,1
55325,4,42228.0,15,2,1
55326,1,100000.0,14,14,1
55327,2,55455.0,12,4,1
55329,15,69372.0,16,10,1
55330,18,77383.0,22,7,1
55331,7,120000.0,14,4,1
55332,4,53748.0,17,2,1
55333,4,13542.0,16,4,0
55334,20,150767.0,13,3,1
55335,2,108336.0,41,2,1
55336,6,23215.0,14,2,1
55337,5,82116.0,8,4,1
55338,18,40000.0,16,5,1
55339,2,7740.0,16,3,1
55340,3,16656.0,9,3,1
55341,3,4200.0,5,2,0
55342,4,37200.0,13,3,0
55343,10,16440.0,10,5,1
55344,8,26661.0,3,8,0
55345,1,29856.0,14,3,1
55346,8,13644.0,9,2,0
55347,12,25594.0,8,3,0
55348,0,3869.0,7,1,1
55349,10,32450.0,24,5,1
55351,3,13668.0,13,2,1
55353,25,84925.0,3,1,0
55354,4,7788.0,15,7,0
55355,8,9028.0,9,4,0
55356,5,33273.0,19,3,1
55357,13,85104.0,23,1,1
55358,5,58608.0,6,5,0
55359,9,9286.0,7,2,0
55360,7,47664.0,12,4,1
55361,0,50220.0,19,2,1
55364,5,60000.0,9,7,0
55365,4,9996.0,15,2,1
55366,5,52728.0,14,8,1
55367,4,8164.0,7,1,0
55368,4,28152.0,11,2,1
55370,3,30060.0,10,5,0
55371,0,13872.0,4,4,0
55372,2,9396.0,4,4,0
55373,4,15000.0,4,5,0
55374,4,154764.0,13,4,0
55375,3,15360.0,3,1,0
55377,4,40608.0,10,1,0
55378,8,55201.0,7,6,0
55379,9,55500.0,25,7,1
55380,35,90647.0,15,7,1
55381,14,76788.0,15,8,1
55383,2,2052.0,11,4,1
55384,5,34908.0,3,5,0
55385,17,113761.0,6,5,0
55386,7,61853.0,13,3,0
55387,10,30060.0,14,3,1
55388,5,32712.0,9,3,1
55389,4,5676.0,12,3,1
55390,14,47990.0,9,8,1
55393,13,53322.0,27,5,1
55394,1,19548.0,26,3,1
55395,31,75000.0,18,3,1
55396,21,25980.0,5,2,0
55397,4,46068.0,8,4,0
55398,12,84925.0,15,8,1
55401,1,9060.0,6,6,0
55402,10,37325.0,10,5,1
55403,4,19428.0,12,9,0
55404,5,53748.0,3,1,0
55405,1,28476.0,7,2,0
55406,7,79983.0,12,3,1
55407,3,5640.0,10,4,0
55408,4,5159.0,25,1,1
55409,13,143484.0,13,14,1
55410,3,18000.0,27,6,1
55411,12,165012.0,18,4,1
55412,1,12000.0,20,1,1
55413,1,12780.0,5,4,0
55414,8,1296.0,14,2,1
55416,3,7212.0,11,2,0
55417,7,63984.0,2,6,0
55419,13,62448.0,5,2,0
55420,9,93180.0,10,3,1
55421,4,111204.0,5,1,0
55422,1,5328.0,7,3,0
55423,29,172188.0,11,13,0
55424,7,29460.0,5,8,1
55425,7,8076.0,10,3,1
55426,13,179352.0,21,4,1
55427,3,41412.0,5,1,0
55428,4,24775.0,12,2,0
55429,10,103419.0,15,5,1
55431,1,3204.0,16,3,1
55432,25,71664.0,13,5,1
55433,3,48624.0,22,4,1
55434,7,36000.0,16,9,1
55435,4,18036.0,18,7,1
55436,4,33288.0,11,1,1
55437,5,22968.0,33,1,1
55439,2,19200.0,6,5,1
55440,4,30927.0,12,5,0
55441,1,21120.0,20,6,1
55442,0,17868.0,10,1,1
55443,8,92699.0,13,1,1
55444,6,33276.0,19,4,1
55445,4,9000.0,16,4,1
55446,4,76788.0,3,11,0
55447,11,52572.0,5,2,0
55448,1,9028.0,23,2,1
55449,10,31404.0,8,6,0
55450,3,7176.0,26,4,1
55451,3,42900.0,13,1,0
55452,8,42228.0,10,3,0
55453,20,98520.0,24,8,1
55454,0,6552.0,15,3,1
55455,0,30708.0,11,3,1
55457,7,117308.0,11,8,0
55459,10,63986.0,11,7,0
55460,6,63984.0,16,1,1
55461,2,14153.0,16,6,1
55462,5,14832.0,9,2,0
55463,7,56521.0,11,4,1
55464,5,76788.0,9,1,1
55465,1,42657.0,10,1,0
55466,0,5736.0,20,3,1
55467,15,48624.0,28,2,1
55468,22,32712.0,9,3,0
55469,0,2988.0,4,16,0
55472,3,10296.0,8,3,0
55473,8,51192.0,13,6,0
55474,4,44796.0,12,16,1
55475,4,23040.0,10,6,0
55476,3,58512.0,8,7,0
55479,12,117308.0,22,6,1
55480,13,66119.0,15,10,1
55482,2,34178.0,15,4,1
55483,0,2772.0,35,4,1
55485,8,125550.0,7,2,1
55487,5,22548.0,21,7,1
55488,5,53748.0,13,5,0
55490,8,53322.0,9,4,1
55491,4,63986.0,24,3,1
55492,8,72187.0,19,4,1
55495,18,35988.0,11,2,1
55496,3,57600.0,20,5,1
55497,11,15072.0,16,9,1
55498,1,468.0,16,3,1
55499,4,54025.0,23,6,1
55500,1,61908.0,4,6,0
55501,5,37968.0,15,3,1
55502,5,76783.0,10,1,0
55503,4,44257.0,9,6,1
55504,5,7740.0,7,1,0
55505,7,32243.0,22,3,1
55506,6,44256.0,14,6,1
55507,15,57588.0,16,5,1
55508,5,56940.0,5,3,0
55510,3,36112.0,10,5,0
55511,22,70771.0,18,3,1
55512,5,49056.0,3,5,0
55513,22,54036.0,34,6,1
55514,4,6960.0,0,10,0
55517,8,36576.0,17,4,1
55518,7,41271.0,13,2,1
55519,5,23424.0,16,10,1
55521,2,20636.0,19,6,1
55524,10,11280.0,9,5,0
55525,4,7093.0,13,6,1
55527,3,5988.0,10,3,1
55528,2,51192.0,2,6,0
55529,8,37584.0,20,6,0
55532,6,120000.0,21,4,1
55533,3,6228.0,21,3,1
55534,4,48630.0,4,2,0
55535,8,84477.0,3,6,0
55536,8,47990.0,10,1,0
55537,8,42528.0,22,7,1
55539,3,50256.0,18,3,1
55541,6,89472.0,7,3,1
55542,1,12000.0,9,5,0
55543,6,40524.0,29,9,1
